,V1,V2,V3
TCGA.OR.A5LR.01,ACC(T=79;N=258),Tumor,6.34038908590267
GTEX.Y5V6.1926.SM.5IFIL,ACC(T=79;N=258),Normal,6.24412594328373
GTEX.Y9LG.0126.SM.5Q59W,ACC(T=79;N=258),Normal,6.62249115206117
GTEX.YB5E.0226.SM.5IFHI,ACC(T=79;N=258),Normal,6.31179371775365
GTEX.YF7O.0126.SM.5IFIR,ACC(T=79;N=258),Normal,6.14832404248008
GTEX.YFCO.0126.SM.4W1YT,ACC(T=79;N=258),Normal,6.31052190036932
GTEX.ZA64.0226.SM.5HL9C,ACC(T=79;N=258),Normal,5.92671109909728
GTEX.ZDTT.0126.SM.4WKHA,ACC(T=79;N=258),Normal,6.47378691161437
GTEX.ZEX8.0626.SM.DO118,ACC(T=79;N=258),Normal,6.80992886572143
GTEX.ZF2S.0126.SM.4WKFO,ACC(T=79;N=258),Normal,6.56040926636212
GTEX.ZLFU.0826.SM.4WWBP,ACC(T=79;N=258),Normal,6.05289404674744
GTEX.ZLV1.0226.SM.4WWC1,ACC(T=79;N=258),Normal,7.04111153536915
GTEX.ZLWG.0126.SM.4WWC5,ACC(T=79;N=258),Normal,6.37695017094954
GTEX.ZP4G.0126.SM.4YCE3,ACC(T=79;N=258),Normal,6.12577506760952
GTEX.ZPCL.0826.SM.DNZZ7,ACC(T=79;N=258),Normal,6.55550942708326
GTEX.ZT9W.0126.SM.4YCFD,ACC(T=79;N=258),Normal,7.04439411935845
GTEX.ZT9X.0126.SM.4YCFC,ACC(T=79;N=258),Normal,6.21354170192656
GTEX.ZTSS.0326.SM.5987M,ACC(T=79;N=258),Normal,6.73335434061383
GTEX.ZUA1.1926.SM.5E45E,ACC(T=79;N=258),Normal,5.92124588858559
GTEX.ZVP2.0126.SM.5NQ7D,ACC(T=79;N=258),Normal,6.27537959625362
GTEX.ZVT2.0826.SM.5GIEO,ACC(T=79;N=258),Normal,6.0287901363499
GTEX.ZY6K.0126.SM.5SIAM,ACC(T=79;N=258),Normal,6.36264521779471
GTEX.ZYFG.0926.SM.5BC5U,ACC(T=79;N=258),Normal,6.36649707577453
GTEX.ZYVF.1626.SM.5N9EH,ACC(T=79;N=258),Normal,7.61102479730735
GTEX.ZZPU.1226.SM.5N9CK,ACC(T=79;N=258),Normal,6.61338431134185
TCGA.UY.A9PF.01,BLCA(T=408;N=40),Tumor,6.4521853951929
TCGA.CF.A47S.01,BLCA(T=408;N=40),Tumor,7.34151169247128
TCGA.4Z.AA89.01,BLCA(T=408;N=40),Tumor,6.92698253513934
TCGA.UY.A78M.01,BLCA(T=408;N=40),Tumor,7.9240285144472
TCGA.GC.A3BM.01,BLCA(T=408;N=40),Tumor,6.80589174466482
TCGA.K4.A4AB.01,BLCA(T=408;N=40),Tumor,6.6041890376604
TCGA.FD.A5C0.01,BLCA(T=408;N=40),Tumor,7.4316375204113
TCGA.G2.A2EK.01,BLCA(T=408;N=40),Tumor,6.20960596788174
TCGA.BL.A13J.01,BLCA(T=408;N=40),Tumor,4.86772081842972
TCGA.CF.A1HR.01,BLCA(T=408;N=40),Tumor,7.81237786460685
TCGA.GC.A3RD.01,BLCA(T=408;N=40),Tumor,7.02942977250981
TCGA.E7.A5KE.01,BLCA(T=408;N=40),Tumor,7.44716517995603
TCGA.ZF.A9R9.01,BLCA(T=408;N=40),Tumor,6.99578730370855
TCGA.UY.A9PD.01,BLCA(T=408;N=40),Tumor,7.22157954480326
TCGA.S5.AA26.01,BLCA(T=408;N=40),Tumor,7.29255883516282
TCGA.GC.A3RC.01,BLCA(T=408;N=40),Tumor,7.16302604763515
TCGA.GD.A3OS.01,BLCA(T=408;N=40),Tumor,6.07780900366185
TCGA.XF.AAN5.01,BLCA(T=408;N=40),Tumor,5.97242045462506
TCGA.FD.A3SR.01,BLCA(T=408;N=40),Tumor,6.33049544062805
TCGA.C4.A0F7.01,BLCA(T=408;N=40),Tumor,6.85481427210594
TCGA.XF.AAMR.01,BLCA(T=408;N=40),Tumor,6.47118994544231
TCGA.XF.AAN7.01,BLCA(T=408;N=40),Tumor,6.59577236624974
TCGA.UY.A8OD.01,BLCA(T=408;N=40),Tumor,7.02516421884468
TCGA.FD.A3SP.01,BLCA(T=408;N=40),Tumor,6.96865960959832
TCGA.DK.A2HX.01,BLCA(T=408;N=40),Tumor,6.07564291197793
TCGA.CF.A8HX.01,BLCA(T=408;N=40),Tumor,7.54070242886724
TCGA.E7.A85H.01,BLCA(T=408;N=40),Tumor,7.22677694128217
TCGA.ZF.A9RL.01,BLCA(T=408;N=40),Tumor,6.83000437423253
TCGA.UY.A9PB.01,BLCA(T=408;N=40),Tumor,7.18715833364237
TCGA.GV.A3JV.01,BLCA(T=408;N=40),Tumor,7.71762058767698
TCGA.GD.A6C6.01,BLCA(T=408;N=40),Tumor,10.4526949051608
TCGA.XF.A9SW.01,BLCA(T=408;N=40),Tumor,5.90799363531119
TCGA.ZF.AA53.01,BLCA(T=408;N=40),Tumor,7.30163182724216
TCGA.BT.A20N.01,BLCA(T=408;N=40),Tumor,6.84138903117867
TCGA.XF.A8HI.01,BLCA(T=408;N=40),Tumor,6.44016485711211
TCGA.XF.AAMJ.01,BLCA(T=408;N=40),Tumor,7.03655703019507
TCGA.G2.AA3B.01,BLCA(T=408;N=40),Tumor,7.42188760649911
TCGA.E7.A97P.01,BLCA(T=408;N=40),Tumor,6.61247316537706
TCGA.G2.AA3D.01,BLCA(T=408;N=40),Tumor,6.91122444892907
TCGA.BL.A3JM.01,BLCA(T=408;N=40),Tumor,7.59975300618823
TCGA.GV.A3JZ.01,BLCA(T=408;N=40),Tumor,7.57042520252728
TCGA.ZF.A9R5.01,BLCA(T=408;N=40),Tumor,6.22155453655956
TCGA.UY.A9PH.01,BLCA(T=408;N=40),Tumor,6.84727584424874
TCGA.E7.A7XN.01,BLCA(T=408;N=40),Tumor,6.96422998330202
TCGA.XF.A9T8.01,BLCA(T=408;N=40),Tumor,7.1726423032452
TCGA.DK.A3X1.01,BLCA(T=408;N=40),Tumor,7.79587002807111
TCGA.E5.A4TZ.01,BLCA(T=408;N=40),Tumor,6.83086061404565
TCGA.XF.AAN3.01,BLCA(T=408;N=40),Tumor,6.45551366324948
TCGA.E7.A7DV.01,BLCA(T=408;N=40),Tumor,7.56754857267272
TCGA.BT.A20O.01,BLCA(T=408;N=40),Tumor,6.82795573969995
TCGA.GV.A3QI.01,BLCA(T=408;N=40),Tumor,6.44915183387457
TCGA.UY.A9PE.01,BLCA(T=408;N=40),Tumor,7.07866802527177
TCGA.DK.AA77.01,BLCA(T=408;N=40),Tumor,6.86210402502993
TCGA.FD.A6TD.01,BLCA(T=408;N=40),Tumor,7.58175526191547
TCGA.DK.AA6U.01,BLCA(T=408;N=40),Tumor,7.60596540074842
TCGA.GU.A767.01,BLCA(T=408;N=40),Tumor,7.57303875370555
TCGA.DK.A1AE.01,BLCA(T=408;N=40),Tumor,7.6132309457496
TCGA.DK.A1AA.01,BLCA(T=408;N=40),Tumor,6.17527733252243
TCGA.DK.A3IS.01,BLCA(T=408;N=40),Tumor,7.3444549833248
TCGA.DK.A3WY.01,BLCA(T=408;N=40),Tumor,7.12243799627839
TCGA.DK.AA75.01,BLCA(T=408;N=40),Tumor,8.72843278236492
TCGA.MV.A51V.01,BLCA(T=408;N=40),Tumor,7.93660620338895
TCGA.E7.A6MD.01,BLCA(T=408;N=40),Tumor,7.25060052961837
TCGA.K4.A3WU.01,BLCA(T=408;N=40),Tumor,6.38111998609487
TCGA.YC.A8S6.01,BLCA(T=408;N=40),Tumor,6.77106015084633
TCGA.UY.A78N.01,BLCA(T=408;N=40),Tumor,7.61978388619862
TCGA.2F.A9KP.01,BLCA(T=408;N=40),Tumor,6.77205350342411
TCGA.FD.A6TC.01,BLCA(T=408;N=40),Tumor,6.32988199050876
TCGA.4Z.AA80.01,BLCA(T=408;N=40),Tumor,7.23734123537036
TCGA.DK.A3WW.01,BLCA(T=408;N=40),Tumor,7.15002148063084
TCGA.XF.A9SI.01,BLCA(T=408;N=40),Tumor,5.81768547105789
TCGA.XF.AAMQ.01,BLCA(T=408;N=40),Tumor,6.69138253445151
TCGA.K4.A54R.01,BLCA(T=408;N=40),Tumor,6.93654254791555
TCGA.GV.A3QG.01,BLCA(T=408;N=40),Tumor,6.80410265095545
TCGA.DK.A2I4.01,BLCA(T=408;N=40),Tumor,6.10593093281718
TCGA.FD.A6TK.01,BLCA(T=408;N=40),Tumor,6.4763974628707
TCGA.E7.A678.01,BLCA(T=408;N=40),Tumor,7.23087558632211
TCGA.K4.A5RH.01,BLCA(T=408;N=40),Tumor,6.84741613654229
TCGA.XF.A8HC.01,BLCA(T=408;N=40),Tumor,7.1920009225228
TCGA.BT.A20T.01,BLCA(T=408;N=40),Tumor,7.02308407039677
TCGA.CU.A5W6.01,BLCA(T=408;N=40),Tumor,8.12762631051796
TCGA.CF.A47Y.01,BLCA(T=408;N=40),Tumor,7.47367671662884
TCGA.UY.A78K.01,BLCA(T=408;N=40),Tumor,7.14964707584439
TCGA.E7.A7DU.01,BLCA(T=408;N=40),Tumor,7.32332517193092
TCGA.XF.AAMT.01,BLCA(T=408;N=40),Tumor,6.62542865877669
TCGA.FD.A3SJ.01,BLCA(T=408;N=40),Tumor,7.48498988001076
TCGA.GU.A764.01,BLCA(T=408;N=40),Tumor,7.70894339596879
TCGA.BT.A2LD.01,BLCA(T=408;N=40),Tumor,7.00640857187846
TCGA.DK.A6B2.01,BLCA(T=408;N=40),Tumor,6.7040273893499
TCGA.DK.A3IM.01,BLCA(T=408;N=40),Tumor,6.74670139201644
TCGA.GU.A766.01,BLCA(T=408;N=40),Tumor,8.01978865145143
TCGA.LT.A5Z6.01,BLCA(T=408;N=40),Tumor,7.17613450221518
TCGA.BL.A0C8.01,BLCA(T=408;N=40),Tumor,5.62952946105724
TCGA.FT.A3EE.01,BLCA(T=408;N=40),Tumor,7.00037480162081
TCGA.G2.AA3C.01,BLCA(T=408;N=40),Tumor,7.60717306305928
TCGA.KQ.A41S.01,BLCA(T=408;N=40),Tumor,6.96395308424096
TCGA.DK.A3IU.01,BLCA(T=408;N=40),Tumor,6.04840651402034
TCGA.BT.A0YX.01,BLCA(T=408;N=40),Tumor,6.4362564649063
TCGA.2F.A9KO.01,BLCA(T=408;N=40),Tumor,6.64503683519392
TCGA.DK.AA6L.01,BLCA(T=408;N=40),Tumor,6.47841743158951
TCGA.XF.A9SP.01,BLCA(T=408;N=40),Tumor,7.16831976344328
TCGA.E7.A4XJ.01,BLCA(T=408;N=40),Tumor,7.88744647678135
TCGA.CU.A0YR.01,BLCA(T=408;N=40),Tumor,6.78502821094189
TCGA.4Z.AA7Y.01,BLCA(T=408;N=40),Tumor,6.64290891978767
TCGA.BT.A3PJ.01,BLCA(T=408;N=40),Tumor,7.2049100129368
TCGA.ZF.A9R1.01,BLCA(T=408;N=40),Tumor,7.03812757117259
TCGA.FD.A43P.01,BLCA(T=408;N=40),Tumor,6.75540457212742
TCGA.BT.A20U.01,BLCA(T=408;N=40),Tumor,7.10509585019217
TCGA.FJ.A3Z9.01,BLCA(T=408;N=40),Tumor,7.50489496237589
TCGA.DK.A6AV.01,BLCA(T=408;N=40),Tumor,7.75499236409482
TCGA.XF.A9SK.01,BLCA(T=408;N=40),Tumor,6.82279946628424
TCGA.FD.A43Y.01,BLCA(T=408;N=40),Tumor,7.24670635918393
TCGA.FD.A5BY.01,BLCA(T=408;N=40),Tumor,7.05682487417604
TCGA.CU.A3YL.01,BLCA(T=408;N=40),Tumor,8.0121452226792
TCGA.2F.A9KT.01,BLCA(T=408;N=40),Tumor,6.92861121213609
TCGA.BT.A2LB.01,BLCA(T=408;N=40),Tumor,6.97583076073637
TCGA.5N.A9KM.01,BLCA(T=408;N=40),Tumor,6.62572878605699
TCGA.DK.A3IT.01,BLCA(T=408;N=40),Tumor,7.08766105703257
TCGA.XF.AAMY.01,BLCA(T=408;N=40),Tumor,6.13165066995169
TCGA.BT.A20V.01,BLCA(T=408;N=40),Tumor,7.15786621416012
TCGA.E7.A541.01,BLCA(T=408;N=40),Tumor,7.8198332380189
TCGA.ZF.AA5P.01,BLCA(T=408;N=40),Tumor,6.54742528518344
TCGA.ZF.AA4W.01,BLCA(T=408;N=40),Tumor,7.43265414439867
TCGA.ZF.A9RE.01,BLCA(T=408;N=40),Tumor,6.70925154081103
TCGA.DK.A1AD.01,BLCA(T=408;N=40),Tumor,6.98142407252052
TCGA.GU.A42Q.01,BLCA(T=408;N=40),Tumor,7.38215153138311
TCGA.CF.A5UA.01,BLCA(T=408;N=40),Tumor,8.41877680206078
TCGA.BT.A20W.01,BLCA(T=408;N=40),Tumor,7.02897406838669
TCGA.DK.A1A7.01,BLCA(T=408;N=40),Tumor,7.58551868168782
TCGA.CF.A9FM.01,BLCA(T=408;N=40),Tumor,6.55598317236591
TCGA.XF.A9T3.01,BLCA(T=408;N=40),Tumor,6.98750540634471
TCGA.E7.A519.01,BLCA(T=408;N=40),Tumor,8.43617371801145
TCGA.C4.A0F1.01,BLCA(T=408;N=40),Tumor,6.31903270883373
TCGA.E5.A4U1.01,BLCA(T=408;N=40),Tumor,8.81303293166132
TCGA.FD.A3NA.01,BLCA(T=408;N=40),Tumor,7.4590908175503
TCGA.CU.A0YN.01,BLCA(T=408;N=40),Tumor,6.636395133749
TCGA.4Z.AA7W.01,BLCA(T=408;N=40),Tumor,7.54345531637906
TCGA.CF.A9FL.01,BLCA(T=408;N=40),Tumor,6.56800096137646
TCGA.E7.A7PW.01,BLCA(T=408;N=40),Tumor,7.8247543248329
TCGA.FD.A6TA.01,BLCA(T=408;N=40),Tumor,7.04489130211908
TCGA.FD.A43S.01,BLCA(T=408;N=40),Tumor,7.54368737532866
TCGA.K4.A4AC.01,BLCA(T=408;N=40),Tumor,7.65721376437346
TCGA.2F.A9KW.01,BLCA(T=408;N=40),Tumor,8.0846724220343
TCGA.4Z.AA81.01,BLCA(T=408;N=40),Tumor,6.938037697318
TCGA.FD.A6TG.01,BLCA(T=408;N=40),Tumor,6.70161862443566
TCGA.FD.A62O.01,BLCA(T=408;N=40),Tumor,6.96413696058657
TCGA.UY.A78L.01,BLCA(T=408;N=40),Tumor,6.98819324789704
TCGA.FD.A3SO.01,BLCA(T=408;N=40),Tumor,6.69608124873625
TCGA.4Z.AA86.01,BLCA(T=408;N=40),Tumor,5.92511637194962
TCGA.G2.A2EO.01,BLCA(T=408;N=40),Tumor,8.05570733403613
TCGA.XF.A9T6.01,BLCA(T=408;N=40),Tumor,8.44722355327381
TCGA.GV.A40G.01,BLCA(T=408;N=40),Tumor,7.64355339292916
TCGA.XF.A9T0.01,BLCA(T=408;N=40),Tumor,6.76899003980417
TCGA.GV.A6ZA.01,BLCA(T=408;N=40),Tumor,7.83656262102141
TCGA.DK.A3IN.01,BLCA(T=408;N=40),Tumor,6.80847757286276
TCGA.K4.A5RI.01,BLCA(T=408;N=40),Tumor,7.70536113727321
TCGA.GC.A3I6.01,BLCA(T=408;N=40),Tumor,5.85017636134057
TCGA.DK.A6B1.01,BLCA(T=408;N=40),Tumor,6.97315307387728
TCGA.XF.A9SV.01,BLCA(T=408;N=40),Tumor,6.58051317576105
TCGA.XF.AAN2.01,BLCA(T=408;N=40),Tumor,6.74463624620968
TCGA.DK.A2I1.01,BLCA(T=408;N=40),Tumor,7.18543944100829
TCGA.4Z.AA87.01,BLCA(T=408;N=40),Tumor,7.09437607126772
TCGA.ZF.AA51.01,BLCA(T=408;N=40),Tumor,6.91719068193373
TCGA.KQ.A41R.01,BLCA(T=408;N=40),Tumor,8.15918200513762
TCGA.GC.A3OO.01,BLCA(T=408;N=40),Tumor,6.89061585451842
TCGA.DK.A3WX.01,BLCA(T=408;N=40),Tumor,7.69662088133361
TCGA.DK.A1AB.01,BLCA(T=408;N=40),Tumor,4.84796012859159
TCGA.GU.A42R.01,BLCA(T=408;N=40),Tumor,6.70362094498757
TCGA.UY.A8OB.01,BLCA(T=408;N=40),Tumor,7.70241190290569
TCGA.DK.A1A3.01,BLCA(T=408;N=40),Tumor,5.83696194604995
TCGA.DK.AA6X.01,BLCA(T=408;N=40),Tumor,6.92595047633917
TCGA.G2.A3IE.01,BLCA(T=408;N=40),Tumor,6.00772647456728
TCGA.FD.A5BU.01,BLCA(T=408;N=40),Tumor,6.92144115789489
TCGA.C4.A0EZ.01,BLCA(T=408;N=40),Tumor,6.86714156266053
TCGA.FD.A3B3.01,BLCA(T=408;N=40),Tumor,6.33562174350088
TCGA.FD.A5BZ.01,BLCA(T=408;N=40),Tumor,7.67057651858778
TCGA.E7.A97Q.01,BLCA(T=408;N=40),Tumor,5.79838297509557
TCGA.E7.A8O8.01,BLCA(T=408;N=40),Tumor,7.56535782664225
TCGA.BT.A20Q.01,BLCA(T=408;N=40),Tumor,6.95838511353776
TCGA.4Z.AA7O.01,BLCA(T=408;N=40),Tumor,6.53008389442532
TCGA.GV.A40E.01,BLCA(T=408;N=40),Tumor,7.92345937171617
TCGA.C4.A0F6.01,BLCA(T=408;N=40),Tumor,6.8190519463671
TCGA.G2.A2EJ.01,BLCA(T=408;N=40),Tumor,6.48301192733779
TCGA.GU.A762.01,BLCA(T=408;N=40),Tumor,7.73352988717201
TCGA.XF.A9SJ.01,BLCA(T=408;N=40),Tumor,7.73146979783886
TCGA.XF.A8HH.01,BLCA(T=408;N=40),Tumor,7.08847806864622
TCGA.E7.A8O7.01,BLCA(T=408;N=40),Tumor,6.06367614571001
TCGA.CF.A47T.01,BLCA(T=408;N=40),Tumor,8.38690692011504
TCGA.BL.A13I.01,BLCA(T=408;N=40),Tumor,6.311518807271
TCGA.E7.A6MF.01,BLCA(T=408;N=40),Tumor,6.23831861822351
TCGA.CU.A0YO.01,BLCA(T=408;N=40),Tumor,6.37642844244475
TCGA.S5.A6DX.01,BLCA(T=408;N=40),Tumor,8.94812644750746
TCGA.G2.A2EF.01,BLCA(T=408;N=40),Tumor,6.933083256564
TCGA.XF.A9T5.01,BLCA(T=408;N=40),Tumor,6.67711392594249
TCGA.BT.A20R.01,BLCA(T=408;N=40),Tumor,6.52987406413594
TCGA.4Z.AA7Q.01,BLCA(T=408;N=40),Tumor,6.64182757273347
TCGA.DK.AA6S.01,BLCA(T=408;N=40),Tumor,6.46858684241643
TCGA.LT.A8JT.01,BLCA(T=408;N=40),Tumor,6.59708463138081
TCGA.DK.AA6W.01,BLCA(T=408;N=40),Tumor,7.74111216600179
TCGA.4Z.AA7R.01,BLCA(T=408;N=40),Tumor,6.81231926226535
TCGA.ZF.AA4R.01,BLCA(T=408;N=40),Tumor,6.43844859624787
TCGA.ZF.AA4N.01,BLCA(T=408;N=40),Tumor,6.59622241818368
TCGA.CF.A27C.01,BLCA(T=408;N=40),Tumor,7.44831309616162
TCGA.KQ.A41Q.01,BLCA(T=408;N=40),Tumor,7.84405834424331
TCGA.2F.A9KQ.01,BLCA(T=408;N=40),Tumor,6.6225435429921
TCGA.PQ.A6FI.01,BLCA(T=408;N=40),Tumor,8.13283932301657
TCGA.DK.A2I2.01,BLCA(T=408;N=40),Tumor,7.61542217954004
TCGA.DK.A1AF.01,BLCA(T=408;N=40),Tumor,6.39654730487741
TCGA.XF.A8HB.01,BLCA(T=408;N=40),Tumor,7.40333832486685
TCGA.SY.A9G5.01,BLCA(T=408;N=40),Tumor,7.04751290344347
TCGA.XF.AAMX.01,BLCA(T=408;N=40),Tumor,8.45538434817409
TCGA.ZF.AA58.01,BLCA(T=408;N=40),Tumor,6.45087745814567
TCGA.XF.AAMG.01,BLCA(T=408;N=40),Tumor,7.38406412600337
TCGA.DK.AA74.01,BLCA(T=408;N=40),Tumor,7.77356220580411
TCGA.ZF.AA4T.01,BLCA(T=408;N=40),Tumor,7.70097867779599
TCGA.FD.A5BV.01,BLCA(T=408;N=40),Tumor,8.06671929763771
TCGA.YF.AA3L.01,BLCA(T=408;N=40),Tumor,8.810007585941
TCGA.FD.A3SS.01,BLCA(T=408;N=40),Tumor,6.4718235766472
TCGA.DK.AA71.01,BLCA(T=408;N=40),Tumor,7.34874048206066
TCGA.4Z.AA83.01,BLCA(T=408;N=40),Tumor,6.68018727633803
TCGA.ZF.A9R4.01,BLCA(T=408;N=40),Tumor,6.87483697586686
TCGA.BT.A20P.01,BLCA(T=408;N=40),Tumor,8.20256424062268
TCGA.HQ.A2OE.01,BLCA(T=408;N=40),Tumor,7.0004269788909
TCGA.R3.A69X.01,BLCA(T=408;N=40),Tumor,7.25183112347854
TCGA.BT.A3PH.01,BLCA(T=408;N=40),Tumor,6.43394616878221
TCGA.UY.A9PA.01,BLCA(T=408;N=40),Tumor,6.22243831021827
TCGA.CF.A3MI.01,BLCA(T=408;N=40),Tumor,7.42806508606206
TCGA.XF.AAMW.01,BLCA(T=408;N=40),Tumor,6.9806766574267
TCGA.H4.A2HQ.01,BLCA(T=408;N=40),Tumor,7.15851444172917
TCGA.HQ.A5ND.01,BLCA(T=408;N=40),Tumor,7.78389417654909
TCGA.K4.A6FZ.01,BLCA(T=408;N=40),Tumor,6.77470769634961
TCGA.DK.A3IV.01,BLCA(T=408;N=40),Tumor,6.58229293251772
TCGA.BT.A20X.01,BLCA(T=408;N=40),Tumor,6.9115613164542
TCGA.DK.A1A5.01,BLCA(T=408;N=40),Tumor,6.48141559130009
TCGA.ZF.A9RF.01,BLCA(T=408;N=40),Tumor,7.66710554248199
TCGA.FD.A3SQ.01,BLCA(T=408;N=40),Tumor,6.82548857263535
TCGA.KQ.A41O.01,BLCA(T=408;N=40),Tumor,7.49905268620273
TCGA.CF.A47V.01,BLCA(T=408;N=40),Tumor,7.07941034991678
TCGA.FT.A61P.01,BLCA(T=408;N=40),Tumor,7.37815965249412
TCGA.ZF.AA4V.01,BLCA(T=408;N=40),Tumor,6.43073037487553
TCGA.DK.A1AC.01,BLCA(T=408;N=40),Tumor,6.54780760875918
TCGA.FD.A5C1.01,BLCA(T=408;N=40),Tumor,7.88934144691758
TCGA.H4.A2HO.01,BLCA(T=408;N=40),Tumor,6.57372553926005
TCGA.GV.A3JX.01,BLCA(T=408;N=40),Tumor,6.85450258308809
TCGA.HQ.A5NE.01,BLCA(T=408;N=40),Tumor,7.39427322181468
TCGA.FD.A5BT.01,BLCA(T=408;N=40),Tumor,7.99015085819986
TCGA.DK.A3IQ.01,BLCA(T=408;N=40),Tumor,6.77156590505369
TCGA.ZF.AA4X.01,BLCA(T=408;N=40),Tumor,6.80384584900629
TCGA.GD.A3OQ.01,BLCA(T=408;N=40),Tumor,6.37596746125732
TCGA.E5.A2PC.01,BLCA(T=408;N=40),Tumor,7.33310205526533
TCGA.FD.A3B7.01,BLCA(T=408;N=40),Tumor,6.78813793910395
TCGA.GD.A3OP.01,BLCA(T=408;N=40),Tumor,7.11086320070379
TCGA.E7.A5KF.01,BLCA(T=408;N=40),Tumor,7.2335389505725
TCGA.ZF.AA54.01,BLCA(T=408;N=40),Tumor,6.9782128442976
TCGA.CF.A3MF.01,BLCA(T=408;N=40),Tumor,7.82208790329046
TCGA.ZF.AA5H.01,BLCA(T=408;N=40),Tumor,6.97141567660669
TCGA.BT.A2LA.01,BLCA(T=408;N=40),Tumor,6.52267275625418
TCGA.XF.A9T4.01,BLCA(T=408;N=40),Tumor,5.95210832246039
TCGA.GV.A3JW.01,BLCA(T=408;N=40),Tumor,6.92899466549175
TCGA.ZF.A9RM.01,BLCA(T=408;N=40),Tumor,6.50095096816673
TCGA.KQ.A41P.01,BLCA(T=408;N=40),Tumor,8.21905889596838
TCGA.DK.A3IK.01,BLCA(T=408;N=40),Tumor,6.84801784652665
TCGA.GV.A3QH.01,BLCA(T=408;N=40),Tumor,7.71530704002279
TCGA.ZF.A9RD.01,BLCA(T=408;N=40),Tumor,6.77683168533762
TCGA.2F.A9KR.01,BLCA(T=408;N=40),Tumor,6.62609076409866
TCGA.SY.A9G0.01,BLCA(T=408;N=40),Tumor,5.98179686093837
TCGA.E7.A3Y1.01,BLCA(T=408;N=40),Tumor,7.29497161806277
TCGA.XF.A9T2.01,BLCA(T=408;N=40),Tumor,7.06957151294581
TCGA.GU.AATP.01,BLCA(T=408;N=40),Tumor,7.08757883069995
TCGA.UY.A78O.01,BLCA(T=408;N=40),Tumor,7.53418422840175
TCGA.ZF.A9R3.01,BLCA(T=408;N=40),Tumor,7.44977575613378
TCGA.CF.A1HS.01,BLCA(T=408;N=40),Tumor,6.94587302604833
TCGA.GU.A42P.01,BLCA(T=408;N=40),Tumor,7.21986329451989
TCGA.YC.A9TC.01,BLCA(T=408;N=40),Tumor,8.01590948204742
TCGA.XF.A9SX.01,BLCA(T=408;N=40),Tumor,7.51120046344619
TCGA.G2.A3VY.01,BLCA(T=408;N=40),Tumor,6.02193393003995
TCGA.G2.AA3F.01,BLCA(T=408;N=40),Tumor,6.88584080788628
TCGA.DK.A3X2.01,BLCA(T=408;N=40),Tumor,7.81588847538125
TCGA.CU.A72E.01,BLCA(T=408;N=40),Tumor,6.43073674874823
TCGA.GC.A4ZW.01,BLCA(T=408;N=40),Tumor,7.10198174332217
TCGA.K4.A3WS.01,BLCA(T=408;N=40),Tumor,7.08371436177
TCGA.XF.A9SZ.01,BLCA(T=408;N=40),Tumor,7.18214435213045
TCGA.G2.A2EC.01,BLCA(T=408;N=40),Tumor,6.31138022805482
TCGA.FJ.A3ZF.01,BLCA(T=408;N=40),Tumor,7.52382687997174
TCGA.XF.A9SH.01,BLCA(T=408;N=40),Tumor,8.04860226992368
TCGA.G2.A2EL.01,BLCA(T=408;N=40),Tumor,6.4638712899918
TCGA.GU.A763.01,BLCA(T=408;N=40),Tumor,7.96784382846812
TCGA.FD.A6TB.01,BLCA(T=408;N=40),Tumor,7.39827708479908
TCGA.BT.A20J.01,BLCA(T=408;N=40),Tumor,6.93609092481013
TCGA.FD.A5BR.01,BLCA(T=408;N=40),Tumor,6.95750427869423
TCGA.ZF.AA56.01,BLCA(T=408;N=40),Tumor,6.68849232591116
TCGA.XF.AAML.01,BLCA(T=408;N=40),Tumor,7.4855208121784
TCGA.GD.A76B.01,BLCA(T=408;N=40),Tumor,7.44694179387931
TCGA.FJ.A3Z7.01,BLCA(T=408;N=40),Tumor,7.56023322786452
TCGA.DK.AA6Q.01,BLCA(T=408;N=40),Tumor,6.99694914921074
TCGA.ZF.AA4U.01,BLCA(T=408;N=40),Tumor,6.64233873224249
TCGA.K4.A6MB.01,BLCA(T=408;N=40),Tumor,7.47961353077964
TCGA.4Z.AA82.01,BLCA(T=408;N=40),Tumor,7.53086158960081
TCGA.FD.A3B5.01,BLCA(T=408;N=40),Tumor,6.42714136065535
TCGA.CU.A3QU.01,BLCA(T=408;N=40),Tumor,7.21997741173748
TCGA.GV.A3QK.01,BLCA(T=408;N=40),Tumor,6.95831987639098
TCGA.DK.A6AW.01,BLCA(T=408;N=40),Tumor,7.91889526240499
TCGA.FD.A3N6.01,BLCA(T=408;N=40),Tumor,6.366416813436
TCGA.G2.A3IB.01,BLCA(T=408;N=40),Tumor,6.44287101876993
TCGA.BL.A5ZZ.01,BLCA(T=408;N=40),Tumor,7.37357806046955
TCGA.XF.A8HF.01,BLCA(T=408;N=40),Tumor,8.21718848505893
TCGA.XF.AAN1.01,BLCA(T=408;N=40),Tumor,7.16815590668353
TCGA.DK.A2I6.01,BLCA(T=408;N=40),Tumor,7.83156917819591
TCGA.XF.A9SY.01,BLCA(T=408;N=40),Tumor,6.6704929610848
TCGA.K4.A3WV.01,BLCA(T=408;N=40),Tumor,7.17471585486426
TCGA.FD.A6TE.01,BLCA(T=408;N=40),Tumor,6.70913047750757
TCGA.GU.AATQ.01,BLCA(T=408;N=40),Tumor,7.87884309225741
